sample_id,word_id,word,lemma,pos
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.05,eo,is,PRON
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.06,quorum,qui,PRON
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.07,lumine,lumen,NOUN
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.08,accepto,accipio,VERB
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.09,per,per,ADP
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.10,arcam,arca,NOUN
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.11,resplendeat,resplendeo,VERB
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.12,sed,sed,CCONJ
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.13,utrum,utrum,ADV
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.14,absidam,absida,NOUN
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.15,an,an,CCONJ
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.16,absidam,absida,NOUN
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.17,dicere,dico,VERB
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.18,debemus,debeo,VERB
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.19,hic,hic,DET
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.20,uerbi,uerbum,NOUN
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.21,genus,genus,NOUN
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.22,hic,hic,DET
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.23,uerbi,uerbum,NOUN
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.24,genus,genus,NOUN
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.25,ambiguum,ambiguus,ADJ
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.26,quidam,quidam,PRON
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.27,doctorum,doctor,NOUN
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.28,existimant,existimo,VERB
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.2,absida,absida,NOUN
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.3,graece,graece,ADV
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.4,circulus,circulus,NOUN
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.5,interpretatur,interpretor,VERB
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.0,idest,idest,NA
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.1,absida,absida,NOUN
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.2,graece,graece,ADV
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.3,interpretatur,interpretor,VERB
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.4,lucida,lucidus,ADJ
Ang.50a09c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09c.0,aiunt,aio,VERB
BVi.01a20,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a20.0,aiunt,aio,VERB
Ang.50a09e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09e.0,lunae,luna,NOUN
BVi.01a21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a21.0,lune,luna,NOUN
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.0,ut,ut,SCONJ
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.1,fit,facio,VERB
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.2,lucerna,lucerna,NOUN
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.3,contra,contra,ADP
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.4,corpus,corpus,NOUN
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.5,hominis,homo,NOUN
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.0,ut,ut,SCONJ
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.1,fit,facio,VERB
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.2,candela,candela,NOUN
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.3,contra,contra,ADP
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.4,corpus,corpus,NOUN
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.5,hominis,homo,NOUN
BVi.01a28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.0,ut,ut,SCONJ
BVi.01a28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.1,lucerna,lucerna,NOUN
BVi.01a28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.2,fit,facio,VERB
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.0,idest,idest,NA
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.1,ut,ut,SCONJ
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.2,fit,facio,VERB
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.3,candela,candela,NOUN
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.4,contra,contra,ADP
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.5,corpus,corpus,NOUN
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.6,hominis,homo,NOUN
Ang.50a14c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a14c.0,paulatim,paulatim,ADV
BVi.01a30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a30.0,paulatim,paulatim,ADV
Ang.50a20,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.0,cupida,auara,NOUN
Ang.50a20,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.1,auara,cupidus,ADJ
BCr.27b23a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.0,idest,idest,NA
BCr.27b23a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.1,auara,auara,NOUN
BVi.01a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.0,auara,auara,NOUN
BVi.01a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.1,cupida,cupidus,ADJ
BCr.27b28,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.0,idest,idest,NA
BCr.27b28,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.1,quaerere,quaero,VERB
BVi.01a45,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a45.0,cetera,ceterus,DET
Ang.50a25b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.0,apud,apud,ADP
Ang.50a25b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.1,scithas,scythae,NOUN
BCr.27b34,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.0,apud,apud,ADP
BCr.27b34,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.1,scithios,scythae,NOUN
BVi.01a46a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.0,idest,idest,NA
BVi.01a46a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.1,apud,apud,ADP
BVi.01a46a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.2,scithas,scythae,NOUN
Ang.50a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.0,causa,causa,NOUN
Ang.50a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.1,diei,dies,NOUN
Ang.50a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.2,modici,modicus,ADJ
BCr.27b35,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.0,causa,causa,NOUN
BCr.27b35,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.1,diei,dies,NOUN
BCr.27b35,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.2,modici,modicus,ADJ
BVi.01a46b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.0,causa,causa,NOUN
BVi.01a46b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.1,diei,dies,NOUN
BVi.01a46b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.2,modici,modicus,ADJ
Ang.50a26b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26b.0,somno,somnus,NOUN
BVi.01a47a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47a.0,somno,somnus,NOUN
Ang.50a27a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a27a.0,nox,nox,NOUN
BVi.01a47b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47b.0,nox,nox,NOUN
Ang.50b03f,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.0,idest,idest,NA
Ang.50b03f,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.1,ad,ad,ADP
Ang.50b03f,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.2,septem,septem,NUM
BVi.01b14,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.0,ad,ad,ADP
BVi.01b14,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.1,septimo,septem,NUM
BVi.01b14,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.2,numero,numerus,NOUN
BVi.01b22,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b22.0,idest,idest,NA
BVi.01b22,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b22.1,numer,,NA
BVi.01b24,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b23.0,h.ex,,NA
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.0,similitudine,similitudo,NOUN
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.1,septimi,septimus 1,ADJ
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.2,diei,dies,NOUN
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.3,initii,initium,NOUN
Ang.50b12a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b12a.4,mundi,mundus,NOUN
BCr.27c22,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c22.0,ad,ad,ADP
BCr.27c22,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c22.1,similitudinem,similitudo,NOUN
BCr.27c22,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c22.3,diei,dies,NOUN
BVi.01b28.10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b28.10.2,septimi,septimus 1,ADJ
BVi.01b28.10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b28.10.3,diei,dies,NOUN
BVi.01b28.10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b28.10.4,mundi,mundus,NOUN
BVi.01b38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b38.0,ebdomada,ebdomada,NOUN
Ang.50b32d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b32d.0,idest,idest,NA
Ang.50b32d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b32d.1,prouocat,prouoco,VERB
BVi.01c08,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c08.0,prouocat,prouoco,VERB
Ang.50b36b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b36b.0,complet,compleo,VERB
Ang.50b36b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b36b.1,signiferum,signifer,ADJ
BCr.27c55,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.0,idest,idest,NA
BCr.27c55,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.1,complet,compleo,VERB
BCr.27c55,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.2,uel,uel,CCONJ
BCr.27c55,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27c55.3,ministrat,ministro,VERB
BVi.01c14a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c14a.0,complet,compleo,VERB
BVi.01c14b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c14b.0,ueneri,dies ueneris,NOUN
Ang.50b37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b37a.0,uelociore,uelox,ADJ
BVi.01c15,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c15.0,uelociorium,uelox,ADJ
Ang.51a05a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05a.0,martis,mars,NOUN
BVi.01c22b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22b.0,martis,mars,NOUN
BVi.01c22a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22a.0,uiligro,,NA
BVi.01c22a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22a.1,cis,,NA
Ang.51a05d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05d.0,mercurius,mercurius,NOUN
BVi.01c22d,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c22d.0,mercorius,mercurius,NOUN
Ang.51a05g,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a05g.0,iouis,iuppiter,PROPN
BVi.01c23a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c23a.0,ioppiter,iuppiter,PROPN
Ang.51a06b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06b.0,uener,dies ueneris,NOUN
BVi.01c23b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c23b.0,ueneri,dies ueneris,NOUN
Ang.51a06e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06e.0,dies,dies,NOUN
Ang.51a06e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06e.1,ebdomadae,ebdomada,NOUN
Ang.51a06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a06c.0,saturnus,saturnus,NOUN
BVi.01c24a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c24a.0,saturnus,saturnus,NOUN
Ang.51a16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.0,idest,idest,NA
Ang.51a16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.1,una,unus,NUM
Ang.51a16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.2,die,dies,NOUN
Ang.51a16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a16e.3,dominico,dominicus,ADJ
BCr.27d44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27d44.0,uno,unus,NUM
BCr.27d44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27d44.1,die,dies,NOUN
BVi.01c38.16,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01c38.16.0,uno,unus,NUM
Sg.57.37b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.0,idest,idest,NA
Sg.57.37b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.1,uno,unus,NUM
Sg.57.37b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.57.37b.2,die,dies,NOUN
Ang.51a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22a.0,annorum,annus,NOUN
BVi.01d05a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d05a.0,annorum,annus,NOUN
Ang.51a22b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22b.0,idest,idest,NA
Ang.51a22b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a22b.1,sacrificio,sacrificium,NOUN
Ang.51a24b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a24b.0,speramus,spero,VERB
BVi.01d09,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d09.0,speramus,spero,VERB
Ang.51a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a26a.0,mundari,mundo,VERB
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.0,idest,idest,NA
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.1,mundari,mundo,VERB
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.2,uel,uel,CCONJ
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.3,consecrari,consecro,VERB
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.4,uel,uel,CCONJ
BCr.28a04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a04.5,lauari,lauo,VERB
Sg.58.02,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.02.0,idest,idest,NA
Sg.58.02,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.02.1,mundari,mundo,VERB
BVi.01d30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.0,arg,argumentum,NOUN
BVi.01d30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.1,capientibus,capio,VERB
BVi.01d30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.2,et,et,CCONJ
BVi.01d30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30a.3,curiosis,curiosus,ADJ
Ang.51b03a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b03a.0,profetiam,prophetia,NOUN
BCr.28a30,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a30.0,profetiae,prophetia,NOUN
BVi.01d30b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30b.0,profoetie,prophetia,NOUN
BVi.01d30c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d30c.0,eclesiae,ecclesia,NOUN
BVi.01d37,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d37.0,lex,lex,NOUN
Ang.51b08a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.0,christus,christus,PROPN
Ang.51b08a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.1,spiritu,spiritus,NOUN
Ang.51b08a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b08a.2,sancto,sanctus,ADJ
BCr.28a44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a44.0,spiritu,spiritus,NOUN
BCr.28a44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a44.1,sancto,sanctus,ADJ
BVi.01d40a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40a.0,spiritus,spiritus,NOUN
BVi.01d40a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40a.1,sanctus,sanctus,ADJ
Sg.58.25,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.0,idest,idest,NA
Sg.58.25,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.1,spiritu,sanctus,ADJ
Sg.58.25,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.58.25.2,sancto,sanctus,ADJ
BVi.01d40b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.0,profoetis,prophetium,NOUN
BVi.01d40b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.1,et,et,CCONJ
BVi.01d40b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d40b.2,apostolis,apostolus,NOUN
BVi.01d24,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d24.0,idest,idest,NA
BVi.01d24,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d24.1,lunae,luna,NOUN
BVi.01d26a.18a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d26a.18a.0,idest,idest,NA
BVi.01d26a.18a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d26a.18a.1,anno,annus,NOUN
Ang.51a36b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a36b.0,idest,idest,NA
Ang.51a36b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51a36b.1,ogdad,,NA
BCr.28a25,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.0,ogdad,,NA
BCr.28a25,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.1,et,et,CCONJ
BCr.28a25,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.28a25.2,endicad,,NA
Ang.51b11d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.51b11d.0,angelus,angelus,NOUN
BVi.01d43,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01d43.0,angelus,angelus,NOUN
BVi.02a10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a10.0,dies,dies,NOUN
BCr.29a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29a50.0,in,in,ADP
BCr.29a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29a50.1,numero,numerus,NOUN
BVi.02a18a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18a.0,numero,numerus,NOUN
BVi.02a18b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18b.0,idest,idest,NA
BVi.02a18b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a18b.1,dies,dies,NOUN
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.0,idest,idest,NA
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.2,idest,idest,NA
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.3,unus,unus,NUM
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.4,deest,desum,VERB
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.5,de,de,ADP
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.6,l,(Roman numerals),NUM
BVi.02a19,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.0,idest,idest,NA
BVi.02a19,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.1,unus,unus,NUM
BVi.02a19,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.2,deest,desum,VERB
BVi.02a19,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.4,de,de,ADP
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.0,in,in,ADP
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.1,quo,qui,PRON
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.2,fuit,sum,VERB
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.3,noe,noe,PROPN
BVi.02a28.19a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a28.19a.0,idest,idest,NA
