sample_id,word_id,word,lemma_gold,pos_gold,lemma_pred,pos_pred
dev-s2,31,episcopus,episcopus,NOUN,episcopus,NOUN
dev-s2,32,",",",",PUNCT,",",PUNCT
dev-s2,33,per,per,ADP,per,PREP
dev-s2,34,cartula,chartula,NOUN,cartula,NOUN
dev-s2,35,livellario,libellarius,ADJ,livellario,ADJ
dev-s2,36,nomine,nomen,NOUN,nomen,NOUN
dev-s2,37,ad,ad,ADP,ad,PREP
dev-s2,38,censum,census,NOUN,censum|census,NOUN
dev-s2,39,vobis,uos,PRON,vos,PRON
dev-s2,40,perexolvendum,perexsoluo,VERB,perexolvendum,ADJ
dev-s2,41,dedisti,do,VERB,do,VERB
dev-s2,42,nobis,nos,PRON,nos,PRON
dev-s2,43,",",",",PUNCT,",",PUNCT
dev-s2,44,id,is,PRON,is,DET
dev-s2,45,est,sum,AUX,sum,ESSE:IND
dev-s2,46,res,res,NOUN,res,NOUN
dev-s2,47,illa,ille,DET,ille,DIMOS
dev-s2,48,in,in,ADP,in,PREP
dev-s2,49,loco,locus,NOUN,locum|locus,NOUN
dev-s2,50,et,et,CCONJ,et,CCONJ
dev-s2,51,finibus,finis,NOUN,finis,NOUN
dev-s2,52,Murriano,Murrianum,PROPN,Murriano,ADJ
dev-s2,53,quas,qui,PRON,qui,DET
dev-s2,54,suprascripto,suprascriptus,DET,suprascribo,VERB
dev-s2,55,quondam,quondam,ADJ,quondam,ADV
dev-s2,56,Vualpo,Vualpus,PROPN,Vualpo,VERB
dev-s2,57,genitor,genitor,NOUN,genitor,NOUN
dev-s2,58,meus,meus,DET,meus,POSS
dev-s2,59,qui,qui,DET,qui,DET
dev-s2,60,supra,supra,ADV,supra,ADV
dev-s2,61,Iohannis,Johannes,PROPN,Iohannes,NOUN
dev-s2,62,",",",",PUNCT,",",PUNCT
dev-s2,63,et,et,CCONJ,et,CCONJ
dev-s2,64,Petrus,Petrus,PROPN,Petrus,NOUN
dev-s2,65,",",",",PUNCT,",",PUNCT
dev-s2,66,germani,germanus,NOUN,germanus,ADJ
dev-s2,67,",",",",PUNCT,",",PUNCT
dev-s2,68,ad,ad,ADP,ad,PREP
dev-s2,69,manus,manus,NOUN,manus,NOUN
dev-s2,70,suas,suus,DET,suus,POSS
dev-s2,71,abuerunt,habeo,VERB,abuerunt,VERB
dev-s2,72,",",",",PUNCT,",",PUNCT
dev-s2,73,quas,qui,DET,qui,DET
dev-s2,74,ipsa,ipse,DET,ipse,DET
dev-s2,75,res,res,NOUN,res,NOUN
dev-s2,76,pertenens,pertineo,VERB,pertenens,VERB
dev-s2,77,ecclesie,ecclesia,NOUN,ecclesie,ADJ
dev-s2,78,vestre,uester,DET,vestre,NOUN
dev-s2,79,sancti,sanctus,ADJ,sanctus,ADJ
dev-s2,80,Fridiani,Fridianus,PROPN,Fridiani,ADJ
dev-s2,81,sita,sino,VERB,sino,VERB
dev-s2,82,foras,foras,ADP,foras,ADV
dev-s2,83,civitate,ciuitas,NOUN,civitas,NOUN
dev-s2,84,ista,iste,DET,iste,DIMOS
dev-s2,85,Lucense,lucensis,ADJ,Lucense,VERB
dev-s2,86,",",",",PUNCT,",",PUNCT
dev-s2,87,quas,qui,DET,qui,DET
dev-s2,88,ipsa,ipse,DET,ipse,DET
dev-s2,89,ecclesia,ecclesia,NOUN,ecclesia,NOUN
dev-s2,90,sancti,sanctus,ADJ,sanctus,ADJ
dev-s2,91,Fridiani,Fridianus,PROPN,Fridiani,ADJ
dev-s2,92,est,sum,AUX,sum,ESSE:IND
dev-s2,93,desup,desub,ADP,desup,ADJ
dev-s2,94,potestatem,potestas,NOUN,potestas,NOUN
dev-s2,95,ipsius,ipse,DET,ipse,DET
dev-s2,96,episcupatui,episcopatus,NOUN,episcupatui,NOUN
dev-s2,97,vestro,uester,DET,vester,POSS
dev-s2,98,sancti,sanctus,ADJ,sanctus,ADJ
dev-s2,99,Martini,Martinus,PROPN,Martinus,NOUN
dev-s2,100,;,;,PUNCT,;,PUNCT
dev-s3,1,suprascriptas,suprascriptus,DET,suprascriptus,ADJ
dev-s3,2,res,res,NOUN,res,NOUN
dev-s3,3,in,in,ADP,in,PREP
dev-s3,4,predicto,praedictus,DET,predictus,ADJ
dev-s3,5,loco,locus,NOUN,locum|locus,NOUN
dev-s3,6,Murriano,Murrianum,PROPN,Murriano,ADJ
dev-s3,7,tam,tam,ADV,tam,ADV
dev-s3,8,terris,terra,NOUN,terra,NOUN
dev-s3,9,",",",",PUNCT,",",PUNCT
dev-s3,10,vineis,uinea,NOUN,vineus,ADJ
dev-s3,11,",",",",PUNCT,",",PUNCT
dev-s3,12,olivis,oliua,NOUN,oliva|olivum,NOUN
dev-s3,13,",",",",PUNCT,",",PUNCT
dev-s3,14,silvis,silua,NOUN,silva,NOUN
dev-s3,15,",",",",PUNCT,",",PUNCT
dev-s3,16,virgareis,uirgareum,NOUN,virgareis,ADJ
dev-s3,17,",",",",PUNCT,",",PUNCT
dev-s3,18,cultas,cultus,ADJ,colo,VERB
dev-s3,19,res,res,NOUN,res,NOUN
dev-s3,20,vel,uel,CCONJ,vel,CCONJ
dev-s3,21,incultas,incultus,ADJ,incultas,VERB
dev-s3,22,",",",",PUNCT,",",PUNCT
dev-s3,23,omnia,omnis,DET,omnis,PRON
dev-s3,24,quantum,quantum,ADV,quantus,PRON
dev-s3,25,in,in,ADP,in,PREP
dev-s3,26,suprascripto,suprascriptus,DET,suprascriptus,ADJ
dev-s3,27,loco,locus,NOUN,locum|locus,NOUN
dev-s3,28,Murriano,Murrianum,PROPN,Murriano,ADJ
dev-s3,29,suprascripte,suprascriptus,DET,suprascribo,VERB
dev-s3,30,ecclesie,ecclesia,NOUN,ecclesie,ADJ
dev-s3,31,vestre,uester,DET,vestre,NOUN
dev-s3,32,sancti,sanctus,ADJ,sanctus,ADJ
dev-s3,33,Fridiani,Fridianus,PROPN,Fridiani,ADJ
dev-s3,34,est,sum,AUX,sum,ESSE:IND
dev-s3,35,pertenente,pertineo,VERB,pertenente,VERB
dev-s3,36,et,et,CCONJ,et,CCONJ
dev-s3,37,suprascriptis,suprascriptus,DET,suprascribo,VERB
dev-s3,38,Vualpo,Vualpus,PROPN,Vualpo,VERB
dev-s3,39,et,et,CCONJ,et,CCONJ
dev-s3,40,Petrus,Petrus,PROPN,Petrus,NOUN
dev-s3,41,germani,germanus,NOUN,germanus,ADJ
dev-s3,42,exinde,exinde,ADV,exinde,ADV
dev-s3,43,ad,ad,ADP,ad,PREP
dev-s3,44,manus,manus,NOUN,manus,NOUN
dev-s3,45,suas,suus,DET,suus,POSS
dev-s3,46,abuerunt,habeo,VERB,abuerunt,VERB
dev-s3,47,nobis,nos,PRON,nos,PRON
dev-s3,48,dedisti,do,VERB,do,VERB
dev-s3,49,in,in,ADP,in,PREP
dev-s3,50,integrum,integer,ADJ,integer,NOUN
dev-s3,51,",",",",PUNCT,",",PUNCT
dev-s3,52,tali,talis,DET,talis,ADJ
dev-s3,53,ordinem,ordo,NOUN,ordo,NOUN
dev-s3,54,ut,ut,SCONJ,ut,CS
dev-s3,55,da,da,ADP,do,VERB
dev-s3,56,admodum,admodum,ADV,admodum,ADV
dev-s3,57,in,in,ADP,in,PREP
dev-s3,58,nostra,noster,DET,noster,POSS
dev-s3,59,vel,uel,CCONJ,vel,CCONJ
dev-s3,60,de,de,ADP,de,PREP
dev-s3,61,nostris,noster,DET,noster,POSS
dev-s3,62,heredibus,heres,NOUN,heres,NOUN
dev-s3,63,sint,sum,AUX,sum,ESSE:SUB
dev-s3,64,potestatem,potestas,NOUN,potestas,NOUN
dev-s3,65,eas,is,PRON,is,DET
dev-s3,66,abendum,habeo,VERB,abendum,VERB
dev-s3,67,",",",",PUNCT,",",PUNCT
dev-s3,68,inperandum,impero,VERB,impero,VERB
dev-s3,69,",",",",PUNCT,",",PUNCT
dev-s3,70,laborare,laboro,VERB,laboro,VERB
dev-s3,71,faciendum,facio,VERB,facio,VERB
dev-s3,72,",",",",PUNCT,",",PUNCT
dev-s3,73,gubernandum,guberno,VERB,guberno,VERB
dev-s3,74,",",",",PUNCT,",",PUNCT
dev-s3,75,meliorandum,melioro,VERB,meliorandum,ADJ
dev-s3,76,et,et,CCONJ,et,CCONJ
dev-s3,77,nobis,nos,PRON,nos,PRON
dev-s3,78,eas,is,PRON,is,DET
dev-s3,79,privato,priuo,VERB,privo,VERB
dev-s3,80,nomine,nomen,NOUN,nomen,NOUN
dev-s3,81,usufructuandum,usufructuo,VERB,usufructuandum,VERB
dev-s3,82,.,.,PUNCT,.,PUNCT
dev-s4,1,nisi,nisi,CCONJ,nisi,CS
dev-s4,2,tantum,tantum,ADV,tantus,ADJ
dev-s4,3,pro,pro,ADP,pro,PREP
dev-s4,4,omni,omnis,DET,omnis,PRON
dev-s4,5,censum,census,NOUN,censum|census,NOUN
dev-s4,6,et,et,CCONJ,et,CCONJ
dev-s4,7,iustitia,iustitia,NOUN,iustitia|justitia,NOUN
dev-s4,8,exinde,exinde,ADV,exinde,ADV
dev-s4,9,tibi,tu,PRON,tu,PRON
dev-s4,10,vel,uel,CCONJ,vel,CCONJ
dev-s4,11,ad,ad,ADP,ad,PREP
dev-s4,12,successoribus,successor,NOUN,successor,NOUN
dev-s4,13,tuis,tuus,DET,tuus,POSS
dev-s4,14,",",",",PUNCT,",",PUNCT
dev-s4,15,ad,ad,ADP,ad,PREP
dev-s4,16,pars,pars,NOUN,pars,NOUN
dev-s4,17,ipsius,ipse,DET,ipse,DET
dev-s4,18,ecclesie,ecclesia,NOUN,ecclesie,ADJ
dev-s4,19,",",",",PUNCT,",",PUNCT
dev-s4,20,per,per,ADP,per,PREP
dev-s4,21,singulos,singulus,ADJ,singulus,ADJ
dev-s4,22,annos,annus,NOUN,annus,NOUN
dev-s4,23,per,per,ADP,per,PREP
dev-s4,24,omnem,omnis,DET,omnis,PRON
dev-s4,25,mense,mensis,NOUN,mensis,NOUN
dev-s4,26,octuber,october,ADJ,octuber,NOUN
dev-s4,27,censum,census,NOUN,censum|census,NOUN
dev-s4,28,vobis,uos,PRON,vos,PRON
dev-s4,29,reddere,reddo,VERB,reddo,VERB
dev-s4,30,debeamus,debeo,VERB,debeo,VERB
dev-s4,31,hic,hic,ADV,hic,DIMOS
dev-s4,32,civitate,ciuitas,NOUN,civitas,NOUN
dev-s4,33,Luca,Luca,PROPN,Lucas,NOUN
dev-s4,34,ad,ad,ADP,ad,PREP
dev-s4,35,ipso,ipse,DET,ipse,DET
dev-s4,36,domo,domus,NOUN,domus,NOUN
dev-s4,37,vobis,uos,PRON,vos,PRON
dev-s4,38,vel,uel,CCONJ,vel,CCONJ
dev-s4,39,ad,ad,ADP,ad,PREP
dev-s4,40,ministeriale,ministerialis,NOUN,ministeriale,NOUN
dev-s4,41,vestro,uester,DET,vester,POSS
dev-s4,42,quas,qui,PRON,qui,DET
dev-s4,43,ibi,ubi,ADV,ibi,ADV
dev-s4,44,pre,prae,ADP,pre,ADJ
dev-s4,45,tempore,tempus,NOUN,tempus,NOUN
dev-s4,46,abueritis,habeo,VERB,abueritis,VERB
dev-s4,47,",",",",PUNCT,",",PUNCT
dev-s4,48,argentum,argentum,NOUN,argentum,NOUN
dev-s4,49,denarios,denarius,NOUN,denarius,NOUN
dev-s4,50,bonos,bonus,ADJ,bonus,ADJ
dev-s4,51,expendiviles,expendibilis,ADJ,expendiviles,VERB
dev-s4,52,numero,numerus,NOUN,numerus,NOUN
dev-s4,53,sexaginta,sexaginta,NUM,sexaginta,NUM
dev-s4,54,tantum,tantum,ADV,tantus,ADJ
dev-s4,55,.,.,PUNCT,.,PUNCT
dev-s5,1,et,et,CCONJ,et,CCONJ
dev-s5,2,si,si,SCONJ,si,CS
dev-s5,3,a,ab,ADP,a,PREP
dev-s5,4,nos,nos,PRON,nos,PRON
dev-s5,5,vobis,uos,PRON,vos,PRON
dev-s5,6,hec,hic,DET,hec,VERB
dev-s5,7,omnia,omnis,DET,omnis,PRON
dev-s5,8,qualiter,qualiter,SCONJ,qualiter,ADV
dev-s5,9,superius,superius,ADV,superus,ADJ
dev-s5,10,legitur,lego,VERB,lego,VERB
dev-s5,11,per,per,ADP,per,PREP
dev-s5,12,singulos,singulus,ADJ,singulus,ADJ
dev-s5,13,annos,annus,NOUN,annus,NOUN
dev-s5,14,sic,sic,ADV,sic,ADV
dev-s5,15,non,non,PART,non,ADV
dev-s5,16,fuerit,sum,AUX,sum,ESSE:SUB
dev-s5,17,adinpleta,adimpleo,VERB,adimpleo,VERB
dev-s5,18,et,et,CCONJ,et,CCONJ
dev-s5,19,conservata,conseruo,VERB,conservo,VERB
dev-s5,20,aut,aut,CCONJ,aut,CCONJ
dev-s5,21,si,si,SCONJ,si,CS
dev-s5,22,suprascriptas,suprascriptus,DET,suprascriptus,ADJ
dev-s5,23,res,res,NOUN,res,NOUN
dev-s5,24,quas,qui,PRON,qui,DET
dev-s5,25,nobis,nos,PRON,nos,PRON
dev-s5,26,dedisti,do,VERB,do,VERB
dev-s5,27,relaxaverimus,relaxo,VERB,relaxo,VERB
dev-s5,28,vel,uel,CCONJ,vel,CCONJ
dev-s5,29,si,si,SCONJ,si,CS
dev-s5,30,per,per,ADP,per,PREP
dev-s5,31,nos,nos,PRON,nos,PRON
dev-s5,32,pegioratas,peioro,VERB,pegioratas,ADJ
dev-s5,33,fuerit,sum,AUX,sum,ESSE:IND
dev-s5,34,",",",",PUNCT,",",PUNCT
dev-s5,35,spondimus,spondeo,VERB,spondimus,VERB
dev-s5,36,nos,nos,PRON,nos,PRON
dev-s5,37,qui,qui,DET,qui,DET
dev-s5,38,supra,supra,ADV,supra,PREP
dev-s5,39,Leoprando,Leoprandus,PROPN,Leoprando,VERB
dev-s5,40,et,et,CCONJ,et,CCONJ
dev-s5,41,Iohannes,Johannes,PROPN,Iohannes,NOUN
dev-s5,42,una,una,ADV,unus,NUM
dev-s5,43,cum,cum,ADP,cum,PREP
dev-s5,44,nostris,noster,DET,noster,POSS
dev-s5,45,heredibus,heres,NOUN,heres,NOUN
dev-s5,46,componere,compono,VERB,compono,VERB
dev-s5,47,tibi,tu,PRON,tu,PRON
dev-s5,48,qui,qui,DET,qui,DET
dev-s5,49,supra,supra,ADV,supra,ADV
dev-s5,50,Gherardus,Gherardus,PROPN,Gherardus,ADJ
dev-s5,51,episcopus,episcopus,NOUN,episcopus,NOUN
dev-s5,52,vel,uel,CCONJ,vel,CCONJ
dev-s5,53,ad,ad,ADP,ad,PREP
dev-s5,54,successoribus,successor,NOUN,successor,NOUN
dev-s5,55,vestris,uester,DET,vester,POSS
dev-s5,56,penam,poena,NOUN,pena,NOUN
dev-s5,57,",",",",PUNCT,",",PUNCT
dev-s5,58,argentum,argentum,NOUN,argentum,NOUN
dev-s5,59,soledos,solidus,NOUN,soledos,NOUN
dev-s5,60,quinquaginta,quinquaginta,NUM,quinquaginta,NUM
dev-s5,61,",",",",PUNCT,",",PUNCT
dev-s5,62,quia,quia,SCONJ,quia,CS
dev-s5,63,taliter,taliter,ADV,taliter,ADV
dev-s5,64,inter,inter,ADP,inter,PREP
dev-s5,65,nos,nos,PRON,nos,PRON
dev-s5,66,convenit,conuenio,VERB,convenio,VERB
dev-s5,67,.,.,PUNCT,.,PUNCT
dev-s6,1,et,et,CCONJ,et,CCONJ
dev-s6,2,duas,duo,NUM,duo,NUM
dev-s6,3,inter,inter,ADP,inter,PREP
dev-s6,4,nos,nos,PRON,nos,PRON
dev-s6,5,cartulas,chartula,NOUN,cartula,NOUN
dev-s6,6,Rachifonsum,Rachifonsus,PROPN,Rachifonsum,NPR
dev-s6,7,notarium,notarius,NOUN,notarius,NOUN
dev-s6,8,scribere,scribo,VERB,scribo,VERB
dev-s6,9,rogavimus,rogo,VERB,rogo,VERB
dev-s6,10,.,.,PUNCT,.,PUNCT
dev-s7,1,actum,ago,VERB,acta|acte|actum|actus,NOUN
dev-s7,2,Luca,Luca,PROPN,Lucas,NOUN
dev-s7,3,.,.,PUNCT,.,PUNCT
dev-s8,1,signa,signum,NOUN,signo,VERB
dev-s8,2,+,+,PUNCT,+,ADJ
dev-s8,3,+,+,PUNCT,+,ADJ
dev-s8,4,manus,manus,NOUN,manus,NOUN
dev-s8,5,Leoprandi,Leoprandus,PROPN,Leoprandi,NOUN
dev-s8,6,et,et,CCONJ,et,CCONJ
dev-s8,7,Iohannis,Johannes,PROPN,Iohannes,NOUN
dev-s8,8,",",",",PUNCT,",",PUNCT
dev-s8,9,qui,qui,PRON,qui,DET
dev-s8,10,hunc,hic,DET,hic,DIMOS
dev-s8,11,libellum,libellus,NOUN,libella|libellus,NOUN
dev-s8,12,fieri,fio,VERB,fio,VERB
dev-s8,13,rogaverunt,rogo,VERB,rogo,VERB
dev-s8,14,.,.,PUNCT,.,PUNCT
dev-s10,1,signum,signum,NOUN,signum,NOUN
dev-s10,2,+,+,PUNCT,+,ADJ
dev-s10,3,manus,manus,NOUN,manus,NOUN
dev-s10,4,Leuprandi,Leoprandus,PROPN,Leuprandi,VERB
dev-s10,5,qui,qui,PRON,qui,DET
dev-s10,6,Leo,Leo,PROPN,Leo,NOUN
dev-s10,7,vocatur,uoco,VERB,voco,VERB
dev-s10,8,",",",",PUNCT,",",PUNCT
dev-s10,9,filio,filius,NOUN,filius,NOUN
dev-s10,10,quondam,quondam,ADJ,quondam,ADV
dev-s10,11,Natali,Natalis,PROPN,natalis,NOUN
dev-s10,12,",",",",PUNCT,",",PUNCT
dev-s10,13,testis,testis,NOUN,testa|testis|testum,NOUN
dev-s10,14,.,.,PUNCT,.,PUNCT
dev-s11,1,+,+,PUNCT,+,NOUN
dev-s11,2,Ego,ego,PRON,ego,PRON
dev-s11,3,Teudimundus,Teudimundus,PROPN,Teudimundus,NOUN
dev-s11,4,",",",",PUNCT,",",PUNCT
dev-s11,5,rogatus,rogo,VERB,rogo,VERB
dev-s11,6,a,ab,ADP,a,PREP
dev-s11,7,Leoprando,Leoprandus,PROPN,Leoprando,NOUN
dev-s11,8,et,et,CCONJ,et,CCONJ
dev-s11,9,Iohanne,Johannes,PROPN,Iohannes,NOUN
dev-s11,10,",",",",PUNCT,",",PUNCT
dev-s11,11,subscripsi,subscribo,VERB,subscribo,VERB
dev-s11,12,.,.,PUNCT,.,PUNCT
dev-s12,1,+,+,PUNCT,+,NOUN
dev-s12,2,Ego,ego,PRON,ego,PRON
dev-s12,3,Cunimundo,Cunimundus,PROPN,Cunimundo,NOUN
dev-s12,4,",",",",PUNCT,",",PUNCT
dev-s12,5,rogatus,rogo,VERB,rogo,VERB
dev-s12,6,a,ab,ADP,a,PREP
dev-s12,7,Leoprando,Leoprandus,PROPN,Leoprando,NOUN
dev-s12,8,et,et,CCONJ,et,CCONJ
dev-s12,9,Iohanne,Johannes,PROPN,Iohannes,NOUN
dev-s12,10,",",",",PUNCT,",",PUNCT
dev-s12,11,me,ego,PRON,ego,PRON
dev-s12,12,teste,testis,NOUN,testis,NOUN
dev-s12,13,subscripsi,subscribo,VERB,subscribo,VERB
dev-s12,14,.,.,PUNCT,.,PUNCT
dev-s13,1,+,+,PUNCT,+,NOUN
dev-s13,2,Ego,ego,PRON,ego,PRON
dev-s13,3,Eriteo,Eriteus,PROPN,Eriteo,NOUN
dev-s13,4,schabinus,scabinus,NOUN,schabinus,ADJ
dev-s13,5,suscripsi,subscribo,VERB,suscripsi,VERB
dev-s13,6,.,.,PUNCT,.,PUNCT
dev-s14,1,+,+,PUNCT,+,NOUN
dev-s14,2,Ego,ego,PRON,ego,PRON
dev-s14,3,Liutifridi,Liutfridus,PROPN,Liutifridi,NOUN
dev-s14,4,",",",",PUNCT,",",PUNCT
dev-s14,5,rogatus,rogo,VERB,rogo,VERB
dev-s14,6,a,ab,ADP,a,PREP
dev-s14,7,Leoprando,Leoprandus,PROPN,Leoprando,NOUN
dev-s14,8,et,et,CCONJ,et,CCONJ
dev-s14,9,Iohanne,Johannes,PROPN,Iohannes,NOUN
dev-s14,10,",",",",PUNCT,",",PUNCT
dev-s14,11,me,ego,PRON,ego,PRON
dev-s14,12,teste,testis,NOUN,testis,NOUN
dev-s14,13,subscripsi,subscribo,VERB,subscribo,VERB
dev-s14,14,.,.,PUNCT,.,PUNCT
dev-s15,1,+,+,PUNCT,+,NOUN
dev-s15,2,Ego,ego,PRON,ego,PRON
dev-s15,3,Alpertus,Alpertus,PROPN,Alpertus,NOUN
dev-s15,4,",",",",PUNCT,",",PUNCT
dev-s15,5,rogatus,rogo,VERB,rogo,VERB
dev-s15,6,a,ab,ADP,a,PREP
dev-s15,7,Leoprando,Leoprandus,PROPN,Leoprando,NOUN
dev-s15,8,et,et,CCONJ,et,CCONJ
dev-s15,9,Iohanne,Johannes,PROPN,Iohannes,NOUN
dev-s15,10,",",",",PUNCT,",",PUNCT
dev-s15,11,me,ego,PRON,ego,PRON
dev-s15,12,teste,testis,NOUN,testis,NOUN
dev-s15,13,subscripsi,subscribo,VERB,subscribo,VERB
dev-s15,14,.,.,PUNCT,.,PUNCT
dev-s16,1,+,+,PUNCT,+,NOUN
dev-s16,2,Ego,ego,PRON,ego,PRON
dev-s16,3,Rachifonsus,Rachifonsus,PROPN,Rachifonsus,NPR
dev-s16,4,notarius,notarius,NOUN,notarius,NOUN
dev-s16,5,post,post,ADP,post,PREP
dev-s16,6,traditam,trado,VERB,trado,VERB
dev-s16,7,conplevi,compleo,VERB,conpleo,VERB
dev-s16,8,et,et,CCONJ,et,CCONJ
dev-s16,9,dedi,do,VERB,dedo|do,VERB
dev-s16,10,.,.,PUNCT,.,PUNCT
dev-s17,1,+,+,PUNCT,+,NOUN
dev-s17,2,In,in,ADP,in,PREP
dev-s17,3,Dei,Deus,PROPN,Deus,NOUN
dev-s17,4,omnipotentis,omnipotens,ADJ,omnipotens,ADJ
dev-s17,5,nomine,nomen,NOUN,nomen,NOUN
dev-s17,6,regnante,regno,VERB,regno,VERB
dev-s17,7,domno,domnus,NOUN,domnus,NOUN
dev-s17,8,nostro,noster,DET,noster,POSS
dev-s17,9,Karolus,Carolus,PROPN,Karolus,NOUN
dev-s17,10,divina,diuinus,ADJ,divinus,ADJ
dev-s17,11,favente,faueo,VERB,faveo,VERB
dev-s17,12,clementia,clementia,NOUN,clementia,NOUN
dev-s17,13,imperator,imperator,NOUN,imperator,NOUN
dev-s17,14,augusto,augustus,NOUN,Augustus|augustus,ADJ
dev-s17,15,",",",",PUNCT,",",PUNCT
dev-s17,16,anno,annus,NOUN,annus,NOUN
dev-s17,17,imperii,imperium,NOUN,imperium,NOUN
dev-s17,18,eius,is,PRON,is,DET
dev-s17,19,primo,primus,ADJ,primo,ADV
dev-s17,20,",",",",PUNCT,",",PUNCT
dev-s17,21,octavo,octauus,ADJ,octo,NUM
dev-s17,22,kalendas,kalendae,NOUN,Kalenda,NOUN
dev-s17,23,iunias,iunius,ADJ,iunias,VERB
dev-s17,24,",",",",PUNCT,",",PUNCT
dev-s17,25,indictione,indictio,NOUN,indictio,NOUN
dev-s17,26,quarta,quartus,ADJ,quattuor -a,NUM
dev-s17,27,decima,decimus,ADJ,decem,NUM
dev-s17,28,.,.,PUNCT,.,PUNCT
dev-s18,1,manifestu,manifestus,ADJ,manifestu,NOUN
dev-s18,2,sum,sum,AUX,sum,ESSE:IND
dev-s18,3,ego,ego,PRON,ego,PRON
dev-s18,4,Adalprando,Adalprandus,PROPN,Adalprando,NOUN
dev-s18,5,presbitero,presbyter,NOUN,presbitero,NOUN
dev-s18,6,",",",",PUNCT,",",PUNCT
dev-s18,7,filio,filius,NOUN,filius,NOUN
dev-s18,8,quondam,quondam,ADJ,quondam,ADV
dev-s18,9,Andree,Andreas,PROPN,Andree,NOUN
dev-s18,10,",",",",PUNCT,",",PUNCT
dev-s18,11,quia,quia,SCONJ,quia,CS
dev-s18,12,tu,tu,PRON,tu,PRON
dev-s18,13,Gherardus,Gherardus,PROPN,Gherardus,NOUN
dev-s18,14,",",",",PUNCT,",",PUNCT
dev-s18,15,gratia,gratia,NOUN,gratia,NOUN
dev-s18,16,Dei,Deus,PROPN,Deus,NOUN
dev-s18,17,huius,hic,DET,hic,DIMOS
dev-s18,18,sancte,sanctus,ADJ,sanctus,ADJ
dev-s18,19,Lucane,lucanus,ADJ,Lucane,NOUN
